site_code,obs_year,parameter,obs_value,arable_prop,arable_prop_buff_100,arable_prop_buff_1000,arable_prop_buff_500,area,awc1_min,awc1_max,awc1_mean,awc1_std,bd1_min,bd1_max,bd1_mean,bd1_std,clay1_min,clay1_max,clay1_mean,clay1_std,dem_min,dem_max,dem_mean,dem_std,flowlength_min,flowlength_max,flowlength_mean,flowlength_std,forest_disturb_prop_buff_100,forest_disturb_prop_buff_1000,forest_disturb_prop_buff_500,forest_prop,grassland_prop,k1_min,k1_max,k1_mean,k1_std,limestone_prop,livestock_density,manure_dep_n,manure_dep_p,other_prop,pol_sen_drain_h_prop,pol_sen_drain_vh_prop,pol_sen_nat_h_prop,pol_sen_nat_vh_prop,precip_mean,rip_veg_drain_prop,rip_veg_nat_prop,rock1_min,rock1_max,rock1_mean,rock1_std,sand1_min,sand1_max,sand1_mean,sand1_std,silt1_min,silt1_max,silt1_mean,silt1_std,slope_min,slope_max,slope_mean,slope_std,snow_depth_mean,soc1_min,soc1_max,soc1_mean,soc1_std,stream_density,temp_max,temp_mean,temp_min,tri_min,tri_max,tri_mean,tri_std,twi_min,twi_max,twi_mean,twi_std,urban_prop,water_prop,wetland_prop
SJA1010000,2019,TN,1.285,0.035,0.001,0.006,0.001,36426200.0,0.175,0.2,0.187,0.004,0.408,1.463,0.836,0.367,5.0,70.0,33.192,26.353,30.704,66.269,42.509,6.587,0.0,600.679,23.685,30.651,0.003,0.001,0.002,0.472,0.03,4.29,133.21,52.464,58.711,0.607,0.0,18.998,8.471,0.073,0.0,0.0,0.014,0.0,830.78,0.612,0.832,0.0,85.0,1.247,4.23,15.0,90.0,51.601,32.893,3.0,50.0,15.207,9.58,0.0,34.58,1.543,2.346,3.208,1.234,30.754,14.633,11.409,0.001,29.06,7.251,-18.803,0.0,3.177,0.134,0.179,1.859,14.493,9.359,1.4,0.34,0.006,0.045
SJA1210000,2019,TN,3.036,0.277,0.162,0.243,0.203,473558800.0,0.17,0.207,0.191,0.005,0.375,1.496,1.058,0.352,0.0,70.0,22.452,23.229,49.192,138.716,86.933,18.221,0.0,554.046,31.353,37.666,0.007,0.008,0.01,0.597,0.046,3.67,645.68,47.8,52.638,0.853,0.101,22.146,10.076,0.016,0.003,0.001,0.013,0.0,736.511,0.609,0.609,0.0,85.0,4.78,11.238,15.0,100.0,63.826,27.363,0.0,50.0,13.722,8.255,0.0,40.22,1.441,2.293,8.423,0.976,34.338,8.892,10.161,0.0,28.812,6.726,-18.23,0.0,3.579,0.113,0.163,1.962,15.779,9.782,1.568,0.014,0.003,0.047
SJA1210000,2020,TN,4.2,0.277,0.162,0.243,0.203,473558800.0,0.17,0.207,0.191,0.005,0.375,1.496,1.058,0.352,0.0,70.0,22.452,23.229,49.192,138.716,86.933,18.221,0.0,554.046,31.353,37.666,0.004,0.004,0.005,0.597,0.046,3.67,645.68,47.8,52.638,0.853,0.101,22.437,10.194,0.016,0.003,0.001,0.013,0.0,755.537,0.609,0.609,0.0,85.0,4.78,11.238,15.0,100.0,63.826,27.363,0.0,50.0,13.722,8.255,0.0,40.22,1.441,2.293,0.727,0.976,34.338,8.892,10.161,0.0,28.661,7.66,-13.804,0.0,3.579,0.113,0.163,1.962,15.779,9.782,1.568,0.014,0.003,0.047
SJA1301000,2016,TN,2.775,0.497,0.265,0.471,0.432,108274800.0,0.165,0.207,0.186,0.007,0.402,1.496,1.168,0.318,0.0,70.0,19.814,20.346,34.003,131.492,76.505,16.515,0.0,793.732,50.562,62.85,0.003,0.004,0.004,0.366,0.069,4.29,645.68,32.397,41.192,0.0,0.213,12.555,5.876,0.023,0.035,0.001,0.097,0.009,841.004,0.331,0.616,0.0,85.0,4.602,7.708,15.0,100.0,65.446,23.217,0.0,50.0,14.74,7.082,0.0,37.395,2.176,2.156,3.166,0.981,31.376,6.351,8.473,0.001,29.171,6.349,-26.411,0.001,3.309,0.162,0.147,2.187,15.41,8.945,1.507,0.035,0.002,0.008
SJA1321000,2016,TN,3.117,0.142,0.0,0.061,0.027,20482150.0,0.186,0.213,0.197,0.005,0.411,1.464,0.762,0.404,5.0,70.0,42.314,22.671,76.371,107.124,81.726,3.889,0.0,453.885,32.094,48.299,0.003,0.01,0.017,0.633,0.023,3.67,133.21,11.418,17.245,1.0,0.0,21.138,9.744,0.012,0.004,0.0,0.0,0.0,830.753,0.798,0.902,0.0,85.0,1.994,6.271,15.0,90.0,37.844,23.278,5.0,30.0,19.842,4.49,0.001,31.481,1.217,1.903,3.918,1.226,30.394,17.985,11.987,0.0,28.492,6.066,-24.759,0.001,2.188,0.102,0.143,2.532,14.888,9.821,1.545,0.009,0.003,0.178
SJA1323000,2019,TN,2.0,0.278,0.329,0.323,0.352,135802925.0,0.175,0.202,0.19,0.004,0.377,1.465,0.998,0.314,0.0,70.0,23.839,19.913,10.114,56.273,30.816,7.415,0.0,655.881,22.85,32.517,0.009,0.008,0.007,0.56,0.031,3.67,645.68,21.102,32.827,0.603,0.015,24.775,10.816,0.014,0.0,0.0,0.031,0.0,844.634,0.476,0.561,0.0,85.0,4.1,6.822,15.0,100.0,55.922,21.951,0.0,50.0,20.239,8.317,0.0,33.539,0.777,1.05,3.146,1.213,34.102,9.453,9.55,0.0,29.541,7.398,-23.4,0.0,2.396,0.074,0.094,2.346,16.678,10.208,1.313,0.016,0.012,0.089
SJA1334000,2017,TN,2.68,0.249,0.268,0.292,0.306,102504825.0,0.176,0.202,0.19,0.004,0.399,1.443,1.069,0.227,0.0,70.0,16.778,17.823,1.974,41.414,14.2,5.128,0.0,360.154,18.754,23.671,0.002,0.002,0.002,0.63,0.047,3.67,645.68,61.974,57.912,1.0,0.061,17.936,7.153,0.025,0.0,0.0,0.0,0.0,834.579,0.623,0.638,0.0,85.0,2.493,6.599,15.0,100.0,68.97,24.533,0.0,50.0,14.252,11.48,0.0,22.735,0.807,1.051,0.722,1.39,31.645,6.652,6.101,0.0,24.263,6.922,-14.221,0.0,1.96,0.075,0.088,2.832,14.269,9.793,1.091,0.014,0.003,0.032
SJA1334000,2019,TN,4.575,0.249,0.268,0.292,0.306,102504825.0,0.176,0.202,0.19,0.004,0.399,1.443,1.069,0.227,0.0,70.0,16.778,17.823,1.974,41.414,14.2,5.128,0.0,360.154,18.754,23.671,0.002,0.003,0.003,0.63,0.047,3.67,645.68,61.974,57.912,1.0,0.061,16.031,6.027,0.025,0.0,0.0,0.0,0.0,847.041,0.623,0.638,0.0,85.0,2.493,6.599,15.0,100.0,68.97,24.533,0.0,50.0,14.252,11.48,0.0,22.735,0.807,1.051,2.114,1.39,31.645,6.652,6.101,0.0,27.816,7.875,-17.709,0.0,1.96,0.075,0.088,2.832,14.269,9.793,1.091,0.014,0.003,0.032
SJA1361000,2016,TN,1.195,0.089,0.114,0.09,0.101,591638725.0,0.174,0.219,0.196,0.006,0.372,1.51,0.962,0.333,0.0,70.0,24.643,21.499,30.594,124.673,55.834,10.909,0.0,559.478,18.572,24.333,0.007,0.007,0.009,0.702,0.031,3.67,645.68,36.952,57.517,1.0,0.006,15.443,6.639,0.015,0.004,0.001,0.007,0.001,893.075,0.716,0.69,0.0,85.0,1.638,6.244,15.0,100.0,52.575,27.39,0.0,50.0,22.782,15.681,0.0,48.799,0.917,1.785,4.438,0.877,34.641,10.513,9.92,0.001,28.887,6.089,-24.661,0.0,4.234,0.083,0.137,1.821,15.492,9.941,1.226,0.008,0.005,0.15
SJA1361000,2017,TN,0.97,0.089,0.114,0.09,0.101,591638725.0,0.174,0.219,0.196,0.006,0.372,1.51,0.962,0.333,0.0,70.0,24.643,21.499,30.594,124.673,55.834,10.909,0.0,559.478,18.572,24.333,0.012,0.009,0.012,0.702,0.031,3.67,645.68,36.952,57.517,1.0,0.006,15.956,6.895,0.015,0.004,0.001,0.007,0.001,804.745,0.716,0.69,0.0,85.0,1.638,6.244,15.0,100.0,52.575,27.39,0.0,50.0,22.782,15.681,0.0,48.799,0.917,1.785,2.499,0.877,34.641,10.513,9.92,0.001,26.627,6.007,-21.141,0.0,4.234,0.083,0.137,1.821,15.492,9.941,1.226,0.008,0.005,0.15
SJA1361000,2018,TN,0.839,0.089,0.114,0.09,0.101,591638725.0,0.174,0.219,0.196,0.006,0.372,1.51,0.962,0.333,0.0,70.0,24.643,21.499,30.594,124.673,55.834,10.909,0.0,559.478,18.572,24.333,0.009,0.01,0.011,0.702,0.031,3.67,645.68,36.952,57.517,1.0,0.006,16.609,7.069,0.015,0.004,0.001,0.007,0.001,574.131,0.716,0.69,0.0,85.0,1.638,6.244,15.0,100.0,52.575,27.39,0.0,50.0,22.782,15.681,0.0,48.799,0.917,1.785,4.51,0.877,34.641,10.513,9.92,0.001,29.906,6.863,-24.943,0.0,4.234,0.083,0.137,1.821,15.492,9.941,1.226,0.008,0.005,0.15
SJA1361000,2019,TN,0.852,0.089,0.114,0.09,0.101,591638725.0,0.174,0.219,0.196,0.006,0.372,1.51,0.962,0.333,0.0,70.0,24.643,21.499,30.594,124.673,55.834,10.909,0.0,559.478,18.572,24.333,0.008,0.009,0.011,0.702,0.031,3.67,645.68,36.952,57.517,1.0,0.006,14.749,6.315,0.015,0.004,0.001,0.007,0.001,728.7,0.716,0.69,0.0,85.0,1.638,6.244,15.0,100.0,52.575,27.39,0.0,50.0,22.782,15.681,0.0,48.799,0.917,1.785,9.261,0.877,34.641,10.513,9.92,0.001,29.432,6.976,-18.23,0.0,4.234,0.083,0.137,1.821,15.492,9.941,1.226,0.008,0.005,0.15
SJA1361000,2020,TN,1.022,0.089,0.114,0.09,0.101,591638725.0,0.174,0.219,0.196,0.006,0.372,1.51,0.962,0.333,0.0,70.0,24.643,21.499,30.594,124.673,55.834,10.909,0.0,559.478,18.572,24.333,0.007,0.007,0.009,0.702,0.031,3.67,645.68,36.952,57.517,1.0,0.006,14.307,6.027,0.015,0.004,0.001,0.007,0.001,748.378,0.716,0.69,0.0,85.0,1.638,6.244,15.0,100.0,52.575,27.39,0.0,50.0,22.782,15.681,0.0,48.799,0.917,1.785,0.843,0.877,34.641,10.513,9.92,0.001,29.007,7.916,-13.804,0.0,4.234,0.083,0.137,1.821,15.492,9.941,1.226,0.008,0.005,0.15
SJA1389000,2019,TN,3.975,0.437,0.428,0.448,0.456,84648575.0,0.177,0.207,0.195,0.004,0.407,1.475,1.081,0.328,0.0,70.0,21.777,21.313,49.135,92.076,63.09,6.188,0.0,442.31,35.867,42.437,0.003,0.004,0.005,0.396,0.037,3.67,645.68,32.395,43.882,1.0,0.573,25.13,11.021,0.025,0.014,0.0,0.015,0.0,845.231,0.435,0.471,0.0,85.0,4.55,7.376,15.0,100.0,59.178,24.809,0.0,50.0,19.046,10.804,0.0,29.049,1.155,1.283,4.647,1.14,30.871,7.926,9.143,0.0,29.304,7.022,-22.794,0.001,2.128,0.093,0.1,2.448,14.604,9.833,1.279,0.039,0.004,0.062
SJA1417000,2020,TN,3.1,0.253,0.145,0.215,0.178,420919500.0,0.174,0.207,0.191,0.005,0.375,1.496,1.055,0.357,0.0,70.0,22.82,23.484,50.119,138.716,89.059,17.905,0.0,554.046,30.736,37.113,0.004,0.005,0.005,0.626,0.039,4.29,645.68,48.98,53.331,0.895,0.087,22.415,10.183,0.014,0.004,0.002,0.012,0.0,754.186,0.639,0.64,0.0,85.0,4.587,11.142,15.0,100.0,63.594,27.746,0.0,50.0,13.586,8.168,0.0,40.22,1.439,2.301,0.736,0.976,34.338,9.055,10.339,0.0,28.661,7.648,-13.804,0.0,3.579,0.113,0.164,1.962,15.779,9.768,1.563,0.013,0.003,0.052
SJA1456000,2018,TN,1.7,0.226,0.169,0.196,0.19,41853625.0,0.17,0.2,0.188,0.006,0.407,1.463,1.037,0.298,0.0,70.0,20.399,21.027,0.234,47.572,23.563,8.358,0.0,376.925,24.208,30.162,0.001,0.004,0.001,0.543,0.076,3.67,645.68,55.069,90.499,0.385,0.002,20.523,9.403,0.045,0.005,0.0,0.001,0.0,610.491,0.48,0.779,0.0,85.0,7.369,15.926,15.0,100.0,63.158,25.417,0.0,30.0,16.443,10.855,0.0,29.569,1.307,1.562,2.095,1.23,30.83,8.237,8.451,0.001,30.067,7.349,-19.602,0.0,3.648,0.113,0.128,2.189,14.213,9.537,1.397,0.06,0.004,0.046
SJA1456000,2020,TN,1.75,0.226,0.169,0.196,0.19,41853625.0,0.17,0.2,0.188,0.006,0.407,1.463,1.037,0.298,0.0,70.0,20.399,21.027,0.234,47.572,23.563,8.358,0.0,376.925,24.208,30.162,0.0,0.01,0.008,0.543,0.076,3.67,645.68,55.069,90.499,0.385,0.002,18.212,8.07,0.045,0.005,0.0,0.001,0.0,903.106,0.48,0.779,0.0,85.0,7.369,15.926,15.0,100.0,63.158,25.417,0.0,30.0,16.443,10.855,0.0,29.569,1.307,1.562,0.285,1.23,30.83,8.237,8.451,0.001,26.534,8.374,-9.818,0.0,3.648,0.113,0.128,2.189,14.213,9.537,1.397,0.06,0.004,0.046
SJA1460000,2020,TN,4.05,0.267,0.142,0.207,0.19,119836875.0,0.17,0.207,0.189,0.005,0.371,1.492,1.048,0.362,0.0,70.0,22.841,23.996,51.189,106.623,75.996,10.872,0.0,544.107,32.25,39.166,0.001,0.004,0.002,0.609,0.032,4.29,645.68,50.752,55.769,0.993,0.132,23.818,10.942,0.025,0.0,0.0,0.025,0.004,835.771,0.39,0.723,0.0,85.0,3.962,8.73,15.0,100.0,64.165,27.805,0.0,30.0,12.994,6.712,0.0,38.957,1.441,2.249,0.549,1.007,34.786,9.226,10.308,0.0,28.045,7.759,-13.902,0.0,3.078,0.112,0.157,2.247,15.026,9.728,1.596,0.019,0.006,0.042
SJA1550000,2020,TN,6.175,0.492,0.258,0.499,0.423,55693625.0,0.172,0.205,0.191,0.004,0.394,1.498,1.136,0.294,0.0,70.0,19.501,15.823,72.325,126.647,92.273,8.181,0.0,515.232,46.433,46.88,0.011,0.012,0.014,0.338,0.089,3.67,645.68,18.046,38.731,0.976,0.07,22.608,10.282,0.02,0.0,0.0,0.008,0.0,798.098,0.408,0.641,0.0,85.0,8.187,9.953,15.0,100.0,59.94,18.083,0.0,50.0,20.559,8.61,0.0,38.311,2.202,3.234,0.643,0.965,32.209,6.475,7.944,0.0,27.74,7.655,-10.408,0.001,2.93,0.16,0.227,2.294,15.823,9.422,1.85,0.023,0.002,0.037
SJA1579000,2019,TN,2.275,0.3,0.285,0.342,0.318,94797950.0,0.18,0.212,0.196,0.004,0.394,1.471,0.934,0.379,0.0,70.0,26.879,22.62,50.57,106.491,66.391,4.726,0.0,417.401,28.684,35.29,0.007,0.006,0.009,0.404,0.039,3.67,645.68,22.661,40.85,1.0,0.055,25.13,11.021,0.039,0.004,0.0,0.013,0.0,836.325,0.47,0.52,0.0,85.0,3.311,9.066,15.0,100.0,52.951,26.164,0.0,50.0,20.17,10.435,0.0,48.022,1.26,1.758,4.542,1.166,32.194,12.188,11.425,0.001,29.304,7.018,-22.794,0.0,5.666,0.105,0.134,1.745,14.417,9.647,1.397,0.055,0.008,0.155
SJA1642000,2017,TN,1.522,0.13,0.124,0.145,0.155,235484950.0,0.17,0.204,0.193,0.007,0.37,1.464,0.876,0.375,0.0,70.0,31.692,22.013,9.203,46.798,20.949,5.44,0.0,987.144,24.838,43.528,0.006,0.006,0.007,0.497,0.026,3.67,645.68,33.265,49.718,1.0,0.015,25.655,11.667,0.009,0.001,0.0,0.007,0.0,852.958,0.515,0.566,0.0,85.0,2.235,6.995,15.0,100.0,49.719,28.209,0.0,50.0,18.589,8.729,0.0,35.862,0.75,1.075,0.687,1.219,34.924,13.77,11.629,0.0,26.342,6.916,-14.572,0.0,2.645,0.071,0.094,2.248,15.014,10.131,1.207,0.007,0.024,0.307
SJA1688000,2017,TN,2.4,0.158,0.163,0.158,0.162,50865875.0,0.174,0.202,0.191,0.005,0.408,1.461,0.964,0.354,0.0,70.0,26.267,23.952,14.882,46.798,24.134,6.052,0.0,987.144,30.769,56.855,0.011,0.012,0.017,0.583,0.028,3.67,645.68,47.884,54.433,1.0,0.034,25.655,11.667,0.012,0.001,0.0,0.024,0.0,842.697,0.442,0.467,0.0,85.0,3.515,6.539,15.0,100.0,59.474,29.521,0.0,50.0,14.26,8.51,0.0,32.01,0.888,1.254,0.65,1.247,30.715,11.01,10.727,0.0,26.342,6.983,-14.412,0.0,2.49,0.083,0.116,2.248,14.552,10.165,1.43,0.012,0.063,0.143
SJA1731000,2020,TN,0.75,0.099,0.104,0.108,0.114,483170175.0,0.175,0.215,0.195,0.005,0.403,1.506,0.955,0.338,0.0,70.0,25.686,22.896,37.905,102.654,59.379,9.439,0.0,457.078,18.521,23.192,0.002,0.003,0.003,0.715,0.027,3.67,645.68,42.143,54.726,0.647,0.015,14.006,5.871,0.015,0.001,0.0,0.008,0.0,734.418,0.678,0.682,0.0,85.0,3.503,10.75,15.0,100.0,55.941,28.131,0.0,50.0,18.373,12.464,0.0,48.067,0.945,1.977,0.783,0.907,31.257,10.788,10.146,0.0,28.948,7.844,-13.804,0.0,4.325,0.087,0.156,1.965,14.98,9.952,1.286,0.011,0.008,0.126
SJA1764000,2016,TN,11.933,0.735,0.622,0.685,0.701,11005600.0,0.177,0.207,0.194,0.004,0.437,1.446,1.232,0.215,0.0,70.0,18.103,13.21,60.379,77.973,67.493,2.629,0.0,458.891,49.874,50.965,0.0,0.0,0.0,0.182,0.04,5.09,645.68,12.4,26.25,1.0,0.091,23.033,10.887,0.006,0.0,0.0,0.0,0.0,788.83,0.133,0.336,0.0,85.0,6.565,6.455,15.0,100.0,59.037,15.579,0.0,50.0,22.859,10.379,0.001,26.81,1.187,1.305,3.531,1.365,27.969,4.255,5.312,0.0,28.738,6.221,-27.585,0.002,2.533,0.089,0.107,2.368,14.486,10.359,1.451,0.036,0.0,0.001
SJA1807000,2016,TN,4.075,0.336,0.311,0.342,0.345,21360300.0,0.179,0.203,0.189,0.004,0.419,1.433,1.016,0.33,5.0,70.0,27.155,24.153,13.277,43.969,22.753,5.108,0.0,365.493,27.149,34.465,0.0,0.0,0.0,0.474,0.067,3.67,133.21,38.769,52.183,1.0,0.026,15.995,6.288,0.028,0.0,0.0,0.0,0.0,687.568,0.364,0.552,0.0,85.0,3.851,6.769,15.0,90.0,56.454,27.411,5.0,50.0,16.392,8.123,0.0,32.469,0.983,1.096,2.244,1.47,29.647,9.292,9.609,0.0,26.859,6.824,-20.337,0.0,2.542,0.082,0.081,2.185,13.992,9.855,1.156,0.023,0.003,0.07
SJA1807000,2017,TN,2.592,0.336,0.311,0.342,0.345,21360300.0,0.179,0.203,0.189,0.004,0.419,1.433,1.016,0.33,5.0,70.0,27.155,24.153,13.277,43.969,22.753,5.108,0.0,365.493,27.149,34.465,0.0,0.001,0.0,0.474,0.067,3.67,133.21,38.769,52.183,1.0,0.026,17.936,7.153,0.028,0.0,0.0,0.0,0.0,816.259,0.364,0.552,0.0,85.0,3.851,6.769,15.0,90.0,56.454,27.411,5.0,50.0,16.392,8.123,0.0,32.469,0.983,1.096,0.789,1.47,29.647,9.292,9.609,0.0,24.883,6.759,-14.761,0.0,2.542,0.082,0.081,2.185,13.992,9.855,1.156,0.023,0.003,0.07
SJA1807000,2018,TN,7.275,0.336,0.311,0.342,0.345,21360300.0,0.179,0.203,0.189,0.004,0.419,1.433,1.016,0.33,5.0,70.0,27.155,24.153,13.277,43.969,22.753,5.108,0.0,365.493,27.149,34.465,0.0,0.0,0.0,0.474,0.067,3.67,133.21,38.769,52.183,1.0,0.026,16.581,6.315,0.028,0.0,0.0,0.0,0.0,571.902,0.364,0.552,0.0,85.0,3.851,6.769,15.0,90.0,56.454,27.411,5.0,50.0,16.392,8.123,0.0,32.469,0.983,1.096,1.988,1.47,29.647,9.292,9.609,0.0,29.848,7.607,-21.485,0.0,2.542,0.082,0.081,2.185,13.992,9.855,1.156,0.023,0.003,0.07
SJA1819000,2020,TN,1.398,0.273,0.101,0.214,0.162,188963275.0,0.168,0.21,0.192,0.005,0.397,1.469,0.92,0.391,0.0,70.0,31.913,25.484,66.044,142.113,92.926,15.3,0.0,587.755,30.76,38.765,0.008,0.003,0.005,0.448,0.061,3.67,645.68,27.877,53.217,0.886,0.033,21.506,9.739,0.034,0.0,0.0,0.008,0.0,816.556,0.27,0.569,0.0,85.0,5.497,8.604,15.0,100.0,50.813,27.233,0.0,50.0,17.274,6.414,0.0,39.26,1.241,2.119,0.601,1.183,31.845,12.792,11.589,0.0,28.23,7.658,-13.902,0.0,4.034,0.097,0.15,1.845,15.264,10.031,1.523,0.024,0.007,0.155
SJA1861000,2016,TN,2.9,0.298,0.183,0.277,0.249,926927675.0,0.17,0.213,0.195,0.005,0.374,1.504,0.973,0.367,0.0,70.0,29.674,25.432,34.66,166.501,83.122,18.565,0.0,1298.641,40.955,67.782,0.007,0.006,0.007,0.579,0.035,3.67,645.68,17.808,34.505,0.988,0.089,21.983,10.26,0.017,0.006,0.0,0.007,0.0,846.362,0.577,0.671,0.0,85.0,3.37,6.531,15.0,100.0,50.872,25.971,0.0,50.0,19.455,9.514,0.0,43.949,1.141,1.597,3.931,0.921,34.431,10.93,10.797,0.001,29.578,6.057,-26.579,0.0,3.746,0.095,0.125,2.01,16.204,9.998,1.345,0.018,0.005,0.048
SJA1921000,2017,TN,2.23,0.271,0.215,0.251,0.248,50161100.0,0.177,0.201,0.19,0.004,0.399,1.443,1.022,0.272,0.0,70.0,23.382,21.554,7.648,41.414,17.912,3.593,0.0,360.154,21.054,25.702,0.004,0.001,0.001,0.578,0.053,3.67,645.68,39.381,51.904,1.0,0.04,17.936,7.153,0.025,0.0,0.0,0.0,0.0,825.708,0.486,0.699,0.0,85.0,2.844,7.302,15.0,100.0,59.221,26.356,0.0,50.0,17.398,11.033,0.0,22.735,0.935,1.174,0.739,1.39,31.645,8.153,7.895,0.0,24.263,6.847,-14.221,0.001,1.96,0.083,0.095,2.832,14.269,9.73,1.177,0.015,0.003,0.055
SJA1934000,2016,TN,1.778,0.243,0.134,0.172,0.156,213207725.0,0.173,0.211,0.192,0.005,0.407,1.474,1.021,0.318,0.0,70.0,22.994,23.943,2.857,132.354,53.85,11.177,0.0,586.361,23.568,30.03,0.001,0.002,0.004,0.552,0.053,3.67,645.68,52.092,64.715,0.705,0.069,14.624,6.202,0.078,0.003,0.006,0.034,0.02,963.134,0.56,0.679,0.0,85.0,4.079,9.865,15.0,100.0,62.105,27.672,0.0,50.0,14.901,9.213,0.0,49.911,1.263,2.386,4.45,1.145,30.799,8.852,9.003,0.0,27.914,6.299,-21.959,0.0,4.394,0.109,0.183,1.842,14.976,9.745,1.348,0.056,0.004,0.014
SJA1934000,2017,TN,1.642,0.243,0.134,0.172,0.156,213207725.0,0.173,0.211,0.192,0.005,0.407,1.474,1.021,0.318,0.0,70.0,22.994,23.943,2.857,132.354,53.85,11.177,0.0,586.361,23.568,30.03,0.001,0.002,0.003,0.552,0.053,3.67,645.68,52.092,64.715,0.705,0.069,14.794,6.289,0.078,0.003,0.006,0.034,0.02,875.257,0.56,0.679,0.0,85.0,4.079,9.865,15.0,100.0,62.105,27.672,0.0,50.0,14.901,9.213,0.0,49.911,1.263,2.386,2.369,1.145,30.799,8.852,9.003,0.0,26.598,6.131,-16.54,0.0,4.394,0.109,0.183,1.842,14.976,9.745,1.348,0.056,0.004,0.014
SJA1934000,2018,TN,1.626,0.243,0.134,0.172,0.156,213207725.0,0.173,0.211,0.192,0.005,0.407,1.474,1.021,0.318,0.0,70.0,22.994,23.943,2.857,132.354,53.85,11.177,0.0,586.361,23.568,30.03,0.008,0.005,0.007,0.552,0.053,3.67,645.68,52.092,64.715,0.705,0.069,15.811,6.626,0.078,0.003,0.006,0.034,0.02,653.149,0.56,0.679,0.0,85.0,4.079,9.865,15.0,100.0,62.105,27.672,0.0,50.0,14.901,9.213,0.0,49.911,1.263,2.386,4.291,1.145,30.799,8.852,9.003,0.0,29.657,7.067,-21.233,0.0,4.394,0.109,0.183,1.842,14.976,9.745,1.348,0.056,0.004,0.014
SJA1934000,2019,TN,1.692,0.243,0.134,0.172,0.156,213207725.0,0.173,0.211,0.192,0.005,0.407,1.474,1.021,0.318,0.0,70.0,22.994,23.943,2.857,132.354,53.85,11.177,0.0,586.361,23.568,30.03,0.009,0.013,0.015,0.552,0.053,3.67,645.68,52.092,64.715,0.705,0.069,13.448,5.652,0.078,0.003,0.006,0.034,0.02,817.298,0.56,0.679,0.0,85.0,4.079,9.865,15.0,100.0,62.105,27.672,0.0,50.0,14.901,9.213,0.0,49.911,1.263,2.386,8.055,1.145,30.799,8.852,9.003,0.0,28.596,7.092,-15.78,0.0,4.394,0.109,0.183,1.842,14.976,9.745,1.348,0.056,0.004,0.014
SJA1934000,2020,TN,1.6,0.243,0.134,0.172,0.156,213207725.0,0.173,0.211,0.192,0.005,0.407,1.474,1.021,0.318,0.0,70.0,22.994,23.943,2.857,132.354,53.85,11.177,0.0,586.361,23.568,30.03,0.017,0.01,0.015,0.552,0.053,3.67,645.68,52.092,64.715,0.705,0.069,12.879,5.294,0.078,0.003,0.006,0.034,0.02,771.754,0.56,0.679,0.0,85.0,4.079,9.865,15.0,100.0,62.105,27.672,0.0,50.0,14.901,9.213,0.0,49.911,1.263,2.386,0.733,1.145,30.799,8.852,9.003,0.0,28.659,8.017,-8.689,0.0,4.394,0.109,0.183,1.842,14.976,9.745,1.348,0.056,0.004,0.014
SJA1953000,2020,TN,3.005,0.479,0.266,0.498,0.455,98603275.0,0.172,0.207,0.191,0.004,0.394,1.498,1.125,0.282,0.0,70.0,19.724,16.208,71.945,133.484,96.176,11.547,0.0,714.893,51.294,56.249,0.006,0.007,0.008,0.356,0.086,3.67,645.68,15.247,31.016,0.962,0.079,22.608,10.282,0.021,0.0,0.0,0.041,0.0,793.528,0.408,0.564,0.0,85.0,7.754,9.368,15.0,100.0,59.503,17.369,0.0,50.0,20.773,7.574,0.0,38.567,2.481,3.523,0.658,0.965,32.209,6.476,7.625,0.0,28.126,7.653,-11.474,0.0,4.09,0.178,0.246,2.294,16.631,9.266,1.959,0.028,0.004,0.027
SJA2004000,2018,TN,0.65,0.0,0.0,0.0,0.0,6360450.0,0.183,0.212,0.199,0.004,0.426,1.44,0.659,0.347,7.0,70.0,41.281,21.624,38.857,54.465,42.502,1.567,0.0,175.572,13.775,15.612,0.0,0.0,0.0,0.428,0.0,5.09,113.71,35.352,47.924,1.0,0.0,15.811,6.626,0.0,0.0,0.0,0.0,0.0,619.804,0.0,0.363,0.0,15.0,0.006,0.293,15.0,90.0,41.163,29.973,3.0,50.0,17.555,9.398,0.001,24.001,0.632,1.677,4.53,1.41,28.965,20.613,10.454,0.001,29.314,7.056,-22.112,0.001,1.646,0.055,0.114,2.825,13.129,10.492,1.218,0.0,0.0,0.572
SJA2031000,2016,TN,1.072,0.257,0.19,0.276,0.266,209227725.0,0.0,0.207,0.191,0.005,0.0,1.497,1.151,0.326,0.0,70.0,17.394,20.335,102.469,212.452,141.189,19.55,0.0,652.11,46.525,49.77,0.011,0.008,0.009,0.564,0.069,0.0,645.68,59.104,57.616,0.0,0.086,26.199,12.156,0.022,0.094,0.01,0.11,0.019,880.48,0.475,0.677,0.0,85.0,2.195,8.105,0.0,100.0,71.169,25.432,0.0,50.0,11.434,8.074,0.0,47.093,3.286,3.222,3.499,0.972,35.037,6.813,8.978,0.001,29.523,6.173,-26.882,0.0,4.352,0.23,0.21,2.331,15.184,8.271,1.91,0.024,0.02,0.045
